0.946667 84.060075
0.949333 84.971069
0.952000 85.922200
0.954667 86.911676
0.957333 87.937333
0.960000 88.996823
0.962667 90.087796
0.965333 91.208060
0.968000 92.355699
0.970667 93.529162
0.973333 94.727309
0.976000 95.949416
0.978667 97.195157
0.981333 98.464540
0.984000 99.757836
0.986667 101.075482
0.989333 102.417978
0.992000 103.785777
0.994667 105.179181
0.997333 106.598236
1.000000 108.042642
1.002667 109.511670
1.005333 111.004096
1.008000 112.518157
1.010667 114.051510
1.013333 115.601232
1.016000 117.163830
1.018667 118.735279
1.021333 120.311086
1.024000 121.886383
1.026667 123.456046
1.029333 125.014829
1.032000 126.557535
1.034667 128.079184
1.037333 129.575201
1.040000 131.041593
1.042667 132.475118
1.045333 133.873436
1.048000 135.235218
1.050667 136.560224
1.053333 137.849334
1.056000 139.104526
1.058667 140.328807
1.061333 141.526107
1.064000 142.701117
1.066667 143.859122
1.069333 145.005795
1.072000 146.147005
1.074667 147.288621
1.077333 148.436345
1.080000 149.595569
1.082667 150.771273
1.085333 151.967962
1.088000 153.189644
1.090667 154.439850
1.093333 155.721681
1.096000 157.037892
1.098667 158.390982
1.101333 159.783298
1.104000 161.217140
1.106667 162.694850
1.109333 164.218889
1.112000 165.791890
1.114667 167.416685
1.117333 169.096304
1.120000 170.833942
1.122667 172.632902
1.125333 174.496510
1.128000 176.428007
1.130667 178.430419
1.133333 180.506412
1.136000 182.658131
1.138667 184.887034
1.141333 187.193714
1.144000 189.577724
1.146667 192.037402
1.149333 194.569703
1.152000 197.170044
1.154667 199.832170
1.157333 202.548043
1.160000 205.307760
1.162667 208.099514
1.165333 210.909598
1.168000 213.722456
1.170667 216.520798
1.173333 219.285764
1.176000 221.997150
1.178667 224.633695
1.181333 227.173416
1.184000 229.593994
1.186667 231.873191
1.189333 233.989300
1.192000 235.921602
1.194667 237.650815
1.197333 239.159535
1.200000 240.432629
1.202667 241.457590
1.205333 242.224817
1.208000 242.727837
1.210667 242.963435
1.213333 242.931698
1.216000 242.635986
1.218667 242.082804
1.221333 241.281607
1.224000 240.244530
1.226667 238.986064
1.229333 237.522687
1.232000 235.872455
1.234667 234.054588
1.237333 232.089045
1.240000 229.996106
1.242667 227.795985
1.245333 225.508463
1.248000 223.152573
1.250667 220.746317
1.253333 218.306448
1.256000 215.848288
1.258667 213.385617
1.261333 210.930590
1.264000 208.493724
1.266667 206.083911
1.269333 203.708474
1.272000 201.373261
1.274667 199.082749
1.277333 196.840182
1.280000 194.647710
1.282667 192.506538
1.285333 190.417069
1.288000 188.379049
1.290667 186.391698
1.293333 184.453822
1.296000 182.563917
1.298667 180.720251
1.301333 178.920923
1.304000 177.163913
1.306667 175.447100
1.309333 173.768273
1.312000 172.125124
1.314667 170.515226
1.317333 168.935998
1.320000 167.384669
1.322667 165.858227
1.325333 164.353368
1.328000 162.866447
1.330667 161.393424
1.333333 159.929817
1.336000 158.470658
1.338667 157.010458
1.341333 155.543179
1.344000 154.062219
1.346667 152.560409
1.349333 151.030026
1.352000 149.462816
1.354667 147.850049
1.357333 146.182577
1.360000 144.450924
1.362667 142.645395
1.365333 140.756203
1.368000 138.773617
1.370667 136.688137
1.373333 134.490673
1.376000 132.172749
1.378667 129.726712
1.381333 127.145944
1.384000 124.425080
1.386667 121.560210
1.389333 118.549075
1.392000 115.391238
1.394667 112.088227
1.397333 108.643649
1.400000 105.063258
1.402667 101.354983
1.405333 97.528906
1.408000 93.597188
1.410667 89.573952
1.413333 85.475103
1.416000 81.318116
1.418667 77.121768
1.421333 72.905848
1.424000 68.690825
1.426667 64.497509
1.429333 60.346690
1.432000 56.258788
1.434667 52.253502
1.437333 48.349488
1.440000 44.564057
1.442667 40.912913
1.445333 37.409932
1.448000 34.066990
1.450667 30.893839
1.453333 27.898031
1.456000 25.084906
1.458667 22.457612
1.461333 20.017187
1.464000 17.762670
1.466667 15.691255
1.469333 13.798470
1.472000 12.078377
1.474667 10.523791
1.477333 9.126502
1.480000 7.877499
1.482667 6.767192
1.485333 5.785617
1.488000 4.922637
1.490667 4.168111
1.493333 3.512054
1.496000 2.944770
1.498667 2.456961
1.501333 2.039814
1.504000 1.685071
1.506667 1.385066
1.509333 1.132762
1.512000 0.921750
1.514667 0.746252
1.517333 0.601100
1.520000 0.481715
1.522667 0.384068
1.525333 0.304644
1.528000 0.240402
1.530667 0.188728
1.533333 0.147395
1.536000 0.114517
1.538667 0.088510
1.541333 0.068053
1.544000 0.052051
1.546667 0.039603
1.549333 0.029974
1.552000 0.022567
1.554667 0.016900
1.557333 0.012590
1.560000 0.009330
1.562667 0.006877
1.565333 0.005042
1.568000 0.003677
1.570667 0.002668
1.573333 0.001925
1.576000 0.001381
1.578667 0.000986
1.581333 0.000700
1.584000 0.000495
1.586667 0.000347
1.589333 0.000243
1.592000 0.000169
1.594667 0.000117
1.597333 0.000080
1.600000 0.000055
1.602667 0.000037
1.605333 0.000025
1.608000 0.000017
1.610667 0.000011
1.613333 0.000008
1.616000 0.000005
1.618667 0.000003
1.621333 0.000002
1.624000 0.000001
1.626667 0.000001
1.629333 0.000001
1.632000 0.000000
1.634667 0.000000
1.637333 0.000000
1.640000 0.000000
1.642667 0.000000
1.645333 0.000000
1.648000 0.000000
1.650667 0.000000
1.653333 0.000000
1.656000 0.000000
1.658667 0.000000
1.661333 0.000000
1.664000 0.000000
1.666667 0.000000
1.669333 0.000000
1.672000 0.000000
1.674667 0.000000
1.677333 0.000000
1.680000 0.000000
1.682667 0.000000
1.685333 0.000000
1.688000 0.000000
1.690667 0.000000
1.693333 0.000000
1.696000 0.000000
1.698667 0.000000
1.701333 0.000000
1.704000 0.000000
1.706667 0.000000
1.709333 0.000000
1.712000 0.000000
1.714667 0.000000
1.717333 0.000000
1.720000 0.000000
1.722667 0.000000
1.725333 0.000000
1.728000 0.000000
1.730667 0.000000
1.733333 0.000000
1.736000 0.000000
1.738667 0.000000
1.741333 0.000000
1.744000 0.000000
1.746667 0.000000
1.749333 0.000000
1.752000 0.000000
1.754667 0.000000
1.757333 0.000000
1.760000 0.000000
1.762667 0.000000
1.765333 0.000000
1.768000 0.000000
1.770667 0.000000
1.773333 0.000000
1.776000 0.000000
1.778667 0.000000
1.781333 0.000000
1.784000 0.000000
1.786667 0.000000
1.789333 0.000000
1.792000 0.000000
1.794667 0.000000
1.797333 0.000000
